# Site: US-Goo,,,,,,,,
# Version: 2-1,,,,,,,,
TIMESTAMP_START,TIMESTAMP_END,USTAR,TA,LE,P,RH,PA,NETRAD
200207190330,200207190400,0.054,22.2,1,0,97,100.7,-52
200207190400,200207190430,0.06,22,1,0,98.4,100.7,-55
200207190430,200207190500,0.05,21.9,0,0,98.9,100.7,-51
200207190500,200207190530,0.08,22.4,7,0,97.2,100.801,-28
200207190530,200207190600,-9999,23.2,12,0,95,100.801,-11
200207190600,200207190630,0.102,24.2,57,0,93.9,100.801,57
200207190630,200207190700,0.081,25.8,66,0,89.4,100.801,122
200207190700,200207190730,0.269,27,102,0,84.1,100.9,193
200207190730,200207190800,0.206,27.2,55,0,83.3,100.9,160
200207190800,200207190830,0.208,27.6,106,0,81.6,100.9,218
200207190830,200207190900,0.242,28.5,171,0,78.4,100.9,405
200207190900,200207190930,0.225,29.4,173,0,76.1,100.9,497
200207190930,200207191000,0.18,30,149,0,74.7,100.9,346
200207191000,200207191030,0.199,30.4,203,0,74.2,100.801,436
200207191030,200207191100,0.223,30.7,241,0,71.3,100.801,495
200207191100,200207191130,0.293,30.8,184,0,70,100.801,385
200207191130,200207191200,0.384,28.3,194,1.2,83.2,100.801,151
200207191200,200207191230,0.223,29.3,413,0,82.7,100.801,632
200207191230,200207191300,0.354,30.4,286,0,74.5,100.801,702
200207191300,200207191330,0.244,30.9,222,0,70.7,100.801,490
200207191330,200207191400,0.533,27.1,0,7.4,84,100.801,88
200207191400,200207191430,0.192,24.7,147,0,92.8,100.801,92
200207191430,200207191500,0.166,25,65,0.2,90.5,100.801,98
200207191500,200207191530,0.146,25.5,164,0,90.7,100.7,172
200207191530,200207191600,0.078,25.7,105,0,90.5,100.7,139
200207191600,200207191630,0.092,25.6,64,0,92.1,100.7,67
200207191630,200207191700,0.126,25.3,13,0,94.2,100.601,27
200207191700,200207191730,0.097,25.2,38,0,94.1,100.7,23
200207191730,200207191800,0.182,25.4,58,0,91.7,100.7,44
200207191800,200207191830,0.167,25.4,18,0,91.8,100.7,6
200207191830,200207191900,0.08,24.7,26,0,94,100.7,-41
200207191900,200207191930,0.02,23.7,-11,0,98.6,100.7,-55
200207191930,200207192000,-9999,23.2,-2,0,100,100.7,-51
200207192000,200207192030,-9999,22.7,-2,0,100,100.7,-43
200207192030,200207192100,-9999,22.4,-2,0,100,100.7,-34
200207192100,200207192130,0.049,22.2,-2,0,100,100.7,-29
200207192130,200207192200,-9999,22,-1,0,100,100.801,-21
200207192200,200207192230,0.039,22.4,0,0,100,100.801,-13
200207192230,200207192300,-9999,22.2,-2,0,100,100.7,-16
200207192300,200207192330,-9999,22.1,-1,0,100,100.7,-19
200207192330,200207200000,-9999,21.9,7,0,100,100.7,-21
200207200000,200207200030,-9999,21.8,-3,0,100,100.7,-19
200207200030,200207200100,-9999,21.5,-3,0,100,100.7,-18
200207200100,200207200130,0,21.5,-4,0,100,100.7,-17
200207200130,200207200200,-9999,21.4,-3,0,100,100.7,-12
200207200200,200207200230,0.056,21.6,-8,0,100,100.7,-12
200207200230,200207200300,0.148,21.7,0,0,100,100.7,-15
200207200300,200207200330,0.01,21.3,-1,0,100,100.7,-15
200207200330,200207200400,-9999,21.2,-1,0,100,100.7,-13
200207200400,200207200430,0,21.3,0,0,100,100.801,-9
200207200430,200207200500,0.023,21.4,1,0,100,100.801,-8
200207200500,200207200530,0.03,21.6,0,0,100,100.801,1
200207200530,200207200600,0.038,22.3,10,0,100,100.801,51
200207200600,200207200630,-9999,23.4,10,0,100,100.801,69
200207200630,200207200700,0.069,24.3,84,0,96.7,100.9,140
200207200700,200207200730,0.233,25.2,124,0,90.5,100.9,186
200207200730,200207200800,0.224,25.8,128,0,87.7,101,262
200207200800,200207200830,0.362,25.2,342,0.4,90.3,101.101,313
200207200830,200207200900,0.196,24.1,226,0.4,94.6,101,138
200207200900,200207200930,0.183,25.2,175,0,90,101,342
200207200930,200207201000,-9999,27.1,319,0,82.5,101,617
200207201000,200207201030,0.072,29.2,256,0,69,101,687
200207201030,200207201100,0.242,29.9,325,0,64.3,101,580
200207201100,200207201130,0.106,29.9,277,0,63.5,101,540
200207201130,200207201200,0.097,30,259,0,66.5,101,404
200207201200,200207201230,0.189,30.5,338,0,68.2,100.9,544
200207201230,200207201300,0.2,30.9,226,0,70.7,100.9,457
200207201300,200207201330,0.196,30.8,190,0,71.6,100.9,440
200207201330,200207201400,0.186,31.1,241,0,71.9,100.9,559
200207201400,200207201430,0.285,30.6,132,0,75.1,100.9,337
200207201430,200207201500,0.247,30,220,0,75.3,100.9,451
200207201500,200207201530,0.218,31.3,252,0,74.4,100.801,435
200207201530,200207201600,0.162,31.1,99,0,74,100.801,234
200207201600,200207201630,0.157,31,118,0,73.9,100.801,207
200207201630,200207201700,0.153,31.3,115,0,72,100.801,242
200207201700,200207201730,0.177,31.4,119,0,71.6,100.801,197
200207201730,200207201800,0.143,30.7,62,0,73.2,100.801,58
200207201800,200207201830,0.129,30,32,0,77.4,100.801,12
200207201830,200207201900,-9999,29.1,-9999,0,84,100.801,-32
200207201900,200207201930,0.029,27,10,0,96.6,100.801,-50
200207201930,200207202000,0.092,26.4,2,0,98.2,100.801,-51
200207202000,200207202030,0.254,25.7,0,0,99.7,100.801,-52
200207202030,200207202100,0.108,25.4,-5,0,100,100.801,-44
200207202100,200207202130,0.03,24.7,6,0,100,100.801,-38
200207202130,200207202200,0.018,24.7,-4,0,100,100.801,-31
200207202200,200207202230,-9999,24.5,-4,0,100,100.801,-25
200207202230,200207202300,-9999,24.1,0,0,100,100.801,-23
200207202300,200207202330,0,24,-1,0,100,100.9,-21
200207202330,200207210000,0.015,23.9,1,0,100,100.9,-19
200207210000,200207210030,-9999,23.7,13,0,100,100.801,-19
200207210030,200207210100,0.058,23.6,-8,0,100,100.801,-18
200207210100,200207210130,0.039,23.2,8,0,100,100.801,-17
200207210130,200207210200,-9999,23,-6,0,100,100.9,-16
200207210200,200207210230,-9999,23.1,0,0,100,100.9,-15
200207210230,200207210300,-9999,23.1,0,0,100,100.9,-15
200207210300,200207210330,-9999,22.8,6,0,100,100.9,-15
200207210330,200207210400,0.044,23.6,-3,0,100,100.9,-15
200207210400,200207210430,0.047,23.1,-2,0,100,100.9,-15
200207210430,200207210500,-9999,22.7,-1,0,100,100.9,-13
200207210500,200207210530,-9999,22.4,-1,0,100,100.9,-2
200207210530,200207210600,0.015,22.8,9,0,100,100.9,23
200207210600,200207210630,-9999,23.9,12,0,100,100.9,80
200207210630,200207210700,0.176,25.6,66,0,93.8,100.9,124
200207210700,200207210730,0.213,26.7,88,0,89.1,101,177
200207210730,200207210800,0.183,27.6,160,0,86.5,101,257
200207210800,200207210830,0.187,28.5,187,0,80.7,101,338
200207210830,200207210900,0.154,29.5,165,0,75.8,101,416
200207210900,200207210930,0.188,30.1,192,0,74.2,101,483
200207210930,200207211000,0.188,30.7,244,0,72.4,101,542
200207211000,200207211030,0.198,31.2,274,0,70,101,598
200207211030,200207211100,0.215,31.6,273,0,70,101,652
200207211100,200207211130,0.215,31.6,273,0,70.5,101,564
200207211130,200207211200,0.265,32.201,299,0,66.8,100.9,714
200207211200,200207211230,0.198,32.5,404,0,64,100.9,659
200207211230,200207211300,0.22,32.9,307,0,61.4,100.801,701
200207211300,200207211330,0.204,33,343,0,61.5,100.801,556
200207211330,200207211400,0.203,33.2,290,0,58.7,100.801,634
200207211400,200207211430,0.199,33.2,341,0,60,100.801,515
200207211430,200207211500,0.099,33.3,275,0,58,100.801,455
200207211500,200207211530,0.037,33.5,248,0,57,100.7,470
200207211530,200207211600,0.249,33.7,304,0,57.9,100.7,446
200207211600,200207211630,0.365,29.5,125,0,71.1,100.801,162
200207211630,200207211700,0.343,26.8,157,0,84.1,100.801,30
200207211700,200207211730,0.194,25.3,26,0,85.2,100.7,5
200207211730,200207211800,0.074,25.4,32,0,87.1,100.7,1
200207211800,200207211830,0.171,25.5,26,0,88.2,100.801,-14
200207211830,200207211900,0.154,26,15,0,87.2,100.801,-33
200207211900,200207211930,0.074,25.9,9,0,90.1,100.801,-46
200207211930,200207212000,0.046,24.7,3,0,96.4,100.7,-55
200207212000,200207212030,0.034,23.9,0,0,99.5,100.801,-53
200207212030,200207212100,0.065,23.9,0,0,98.4,100.801,-54
200207212100,200207212130,-9999,24,2,0,96.9,100.801,-52
200207212130,200207212200,0.048,23.9,3,0,97.5,100.801,-51
200207212200,200207212230,-9999,23.1,-3,0,100,100.801,-49
200207212230,200207212300,-9999,22.9,-5,0,100,100.801,-47
200207212300,200207212330,-9999,22.7,-2,0,100,100.7,-42
200207212330,200207220000,-9999,22.6,-6,0,100,100.801,-36
200207220000,200207220030,-9999,22.3,-2,0,100,100.801,-31
200207220030,200207220100,-9999,22.4,0,0,100,100.801,-28
200207220100,200207220130,-9999,22.3,-3,0,100,100.801,-26
200207220130,200207220200,-9999,22.2,-2,0,100,100.801,-24
200207220200,200207220230,-9999,22.1,-2,0,100,100.801,-22
200207220230,200207220300,-9999,21.8,-1,0,100,100.801,-21
200207220300,200207220330,0.038,21.7,0,0,100,100.801,-20
200207220330,200207220400,-9999,21.6,-1,0,100,100.801,-19
200207220400,200207220430,0.034,21.6,-1,0,100,100.801,-18
200207220430,200207220500,0.061,21.5,-1,0,100,100.801,-16
200207220500,200207220530,-9999,21.6,-3,0,100,100.801,-4
200207220530,200207220600,0.048,22.6,9,0,99.8,100.9,28
200207220600,200207220630,0.122,24.1,43,0,95.8,100.9,54
200207220630,200207220700,0.145,25.1,84,0,91.6,100.9,109
200207220700,200207220730,0.207,26.1,86,0,88.2,100.9,171
200207220730,200207220800,0.261,26.8,114,0,85.5,101,259
200207220800,200207220830,0.227,27.4,161,0,84.1,101,333
200207220830,200207220900,0.188,28.3,184,0,82.7,101,417
200207220900,200207220930,0.262,29.2,195,0,81.3,101,445
200207220930,200207221000,0.115,29.8,231,0,79.6,101,544
200207221000,200207221030,-9999,30.7,239,0,77.1,101,598
200207221030,200207221100,0.118,31.5,226,0,73.6,101,642
200207221100,200207221130,0.22,31.6,222,0,69,100.9,307
200207221130,200207221200,0.134,30.7,80,0,73.8,100.9,86
200207221200,200207221230,0.135,29.9,9,0,80.8,100.9,34
200207221230,200207221300,0.309,27.8,129,0,82.5,100.9,5
200207221300,200207221330,0.213,25,93,0.2,85.3,100.9,13
200207221330,200207221400,0.333,24.4,102,0,93.8,100.9,27
200207221400,200207221430,0.159,23.8,30,0,95.7,100.9,29
200207221430,200207221500,0.06,24,24,0,95.3,100.801,26
200207221500,200207221530,0.211,24.4,45,0,92.9,100.801,39
200207221530,200207221600,0.117,24.8,32,0,91.2,100.801,50
200207221600,200207221630,0.202,24.8,41,0,92.4,100.801,50
200207221630,200207221700,0.189,25,48,0,92.9,100.801,48
200207221700,200207221730,0.113,25.4,32,0,91.8,100.801,34
200207221730,200207221800,0.098,25.3,17,0,92.3,100.801,10
200207221800,200207221830,0.048,25.1,18,0,93,100.801,-16
200207221830,200207221900,0.062,24.7,6,0,93.8,100.801,-35
200207221900,200207221930,0.08,24,7,0,96,100.801,-57
200207221930,200207222000,0.082,23.3,0,0,98.7,100.801,-63
200207222000,200207222030,-9999,22.7,1,0,99.7,100.801,-59
200207222030,200207222100,0.059,22.2,2,0,99.8,100.9,-51
200207222100,200207222130,0.103,22.8,4,0,96.1,100.9,-61
200207222130,200207222200,0.025,22,5,0,98.6,100.9,-61
200207222200,200207222230,-9999,21.1,2,0,99.9,101,-54
200207222230,200207222300,-9999,21,0,0,100,101,-47
200207222300,200207222330,-9999,20.7,-1,0,100,101,-37
200207222330,200207230000,0.097,20.5,-6,0,100,101,-33
200207230000,200207230030,0.075,20.5,-2,0,100,101,-30
200207230030,200207230100,0.023,20.1,0,0,100,100.9,-28
200207230100,200207230130,0.034,20.4,-5,0,100,100.9,-25
200207230130,200207230200,0.023,20.4,-3,0,100,100.9,-22
200207230200,200207230230,0.04,20.3,0,0,100,100.801,-21
200207230230,200207230300,0.068,20.6,-12,0,100,100.801,-19
200207230300,200207230330,0.054,20.6,-12,0,100,100.801,-18
200207230330,200207230400,-9999,20.8,-4,0,100,100.9,-17
200207230400,200207230430,-9999,21.3,-4,0,100,100.9,-15
200207230430,200207230500,-9999,21.8,0,0,99.9,100.9,-12
200207230500,200207230530,0.043,21.5,-3,0,100,100.9,-6
200207230530,200207230600,0.085,22.4,3,0,98.8,100.9,20
200207230600,200207230630,0.054,23,34,0,96.9,100.9,57
200207230630,200207230700,0.247,24.1,101,0,92.6,101,166
200207230700,200207230730,0.256,24.7,86,0,91,101,139
200207230730,200207230800,0.177,24.9,38,0,91.2,101,64
200207230800,200207230830,0.118,24.8,25,0,93.5,101.101,35
200207230830,200207230900,0.283,24.7,44,0,94.5,101.101,51
200207230900,200207230930,0.186,25.2,74,0,92.6,101.101,169
200207230930,200207231000,0.228,27.2,186,0,86,101.101,516
200207231000,200207231030,0.268,28.4,230,0,82.6,101.101,500
200207231030,200207231100,0.261,28.9,261,0,80.2,101.101,645
200207231100,200207231130,0.226,29.4,320,0,78.5,101.101,631
200207231130,200207231200,0.268,30.1,299,0,78.6,101.101,602
200207231200,200207231230,0.275,30.4,332,0.2,77.9,101,629
200207231230,200207231300,0.245,30.8,276,0,75.9,101,603
200207231300,200207231330,0.211,31.4,274,0,75.9,101,608
200207231330,200207231400,0.277,31.7,277,0,73.8,101,646
200207231400,200207231430,0.259,31.1,166,0,77.1,101,268
200207231430,200207231500,0.153,30.4,64,0,80.1,100.9,94
200207231500,200207231530,0.25,26.9,16,0,84.9,100.9,17
200207231530,200207231600,0.181,26.5,51,0,82,100.9,23
200207231600,200207231630,0.155,26.7,53,0,83.3,100.801,71
200207231630,200207231700,0.2,26.7,52,0,85,100.801,94
200207231700,200207231730,0.194,26.7,47,0,85.7,100.801,70
200207231730,200207231800,0.127,27,31,0,87.2,100.801,44
200207231800,200207231830,0.194,27,45,0,82.6,100.801,-6
200207231830,200207231900,0.101,26,6,0,88.2,100.9,-30
200207231900,200207231930,0.195,25.4,-2,0,91.6,100.9,-26
200207231930,200207232000,0.556,24.4,147,1.4,84.9,101.101,-13
200207232000,200207232030,0.307,22.1,180,2.6,99.3,101,-5
200207232030,200207232100,0.274,21.7,186,0.6,99.5,101.101,-5
200207232100,200207232130,0.334,22,-9999,4.2,100,101.2,-4
200207232130,200207232200,0.163,22.1,-9999,4.2,100,101.2,-3
200207232200,200207232230,0.157,21.8,0,1.4,100,101.101,-5
200207232230,200207232300,0.122,21.5,471,0.4,100,101.101,-4
200207232300,200207232330,0.113,21.4,20,0.4,100,101.101,-5
200207232330,200207240000,0.168,21.5,26,0,100,101.101,-5
200207240000,200207240030,0.154,21.7,14,0,100,101,-5
200207240030,200207240100,0.051,21.6,4,0,100,101,-5
200207240100,200207240130,0.145,21.5,10,0,100,100.9,-4
200207240130,200207240200,0.082,21.5,1,0,100,100.9,-4
200207240200,200207240230,0.077,21.4,3,0,100,100.9,-4
200207240230,200207240300,0.12,20.9,-3,0,100,100.9,-3
200207240300,200207240330,0.102,21,-4,0,100,100.9,-3
200207240330,200207240400,0.15,21,-2,0,100,100.9,-3
200207240400,200207240430,0.12,21.1,4,0,100,100.9,-3
200207240430,200207240500,0.097,21,1,0,100,100.9,-3
200207240500,200207240530,0.084,20.8,-1,0,100,100.9,5
200207240530,200207240600,0.118,21.1,6,0,100,101,33
200207240600,200207240630,0.112,21.8,34,0,100,101,67
200207240630,200207240700,0.123,22.5,51,0,99.8,101,152
200207240700,200207240730,0.127,23.3,68,0,98.3,101,120
200207240730,200207240800,0.149,23.9,93,0,96.4,101.101,155
200207240800,200207240830,0.147,24.8,183,0,92,101.101,317
200207240830,200207240900,0.223,25.5,173,0,87.1,101.101,321
200207240900,200207240930,0.068,26,138,0,84.9,101.101,376
200207240930,200207241000,0.229,26.9,232,0,82.7,101.101,520
200207241000,200207241030,0.192,27.3,147,0,82.1,101.101,421
200207241030,200207241100,0.208,27.6,191,0,83,101.101,478
200207241100,200207241130,0.114,27.8,212,0,81.9,101.101,434
200207241130,200207241200,0.266,28.7,279,0,79.6,101,545
200207241200,200207241230,0.287,29.4,363,0.2,75,101,775
200207241230,200207241300,0.095,26.9,238,2,88.1,101,140
200207241300,200207241330,0.127,27,313,0,90.8,100.9,466
200207241330,200207241400,0.118,28.7,325,0,83.8,100.9,721
200207241400,200207241430,0.248,29.3,397,0,78.5,100.801,603
200207241430,200207241500,0.176,29.6,249,0,73.7,100.7,534
200207241500,200207241530,0.174,30.1,210,0,73.6,100.7,479
200207241530,200207241600,0.168,30.3,207,0,70.5,100.7,409
200207241600,200207241630,0.138,30.2,122,0,71.2,100.7,257
200207241630,200207241700,0.162,30.2,144,0,71.8,100.7,273
200207241700,200207241730,0.219,25.6,123,0.2,94.1,100.801,49
200207241730,200207241800,-9999,23.9,-9999,20,96.7,100.801,18
200207241800,200207241830,-9999,23.8,111,0.2,97.9,100.801,14
200207241830,200207241900,0.139,23.8,67,0,100,100.801,1
200207241900,200207241930,0.335,23.8,23,0,99.9,100.801,-11
200207241930,200207242000,0.052,23.8,5,0,100,100.801,-10
200207242000,200207242030,0.059,23.7,10,0,100,100.801,-8
200207242030,200207242100,0.029,23.8,5,0,100,100.801,-10
200207242100,200207242130,0.072,23.6,10,0,100,100.9,-12
200207242130,200207242200,-9999,23.2,-4,0,100,100.801,-12
200207242200,200207242230,0.04,23,-1,0,100,100.9,-11
200207242230,200207242300,-9999,22.8,-5,0,100,100.9,-10
200207242300,200207242330,-9999,23,-11,0,100,100.801,-10
200207242330,200207250000,0.054,23,-2,0,100,100.801,-9
200207250000,200207250030,-9999,22.7,1,0,100,100.801,-8
200207250030,200207250100,-9999,22.5,-2,0,100,100.801,-8
200207250100,200207250130,-9999,22.6,-4,0,100,100.801,-7
200207250130,200207250200,-9999,22.3,-4,0,100,100.801,-7
200207250200,200207250230,0.025,22.2,1,0.4,100,100.7,-7
200207250230,200207250300,-9999,22.2,0,0,100,100.7,-7
200207250300,200207250330,-9999,21.8,-1,0,100,100.7,-7
200207250330,200207250400,0.027,21.9,-7,0,100,100.7,-7
200207250400,200207250430,0.051,21.6,-2,0,100,100.7,-7
200207250430,200207250500,0.023,21.9,-2,0,100,100.7,-7
200207250500,200207250530,-9999,22,-3,0,100,100.7,0
200207250530,200207250600,0.065,22.8,-1,0,100,100.7,22
200207250600,200207250630,0.061,23.7,40,0,100,100.7,98
200207250630,200207250700,0.192,24.9,89,0,99.1,100.7,193
200207250700,200207250730,0.172,25.4,82,0,96.7,100.801,199
200207250730,200207250800,0.155,25.7,60,0,95.8,100.801,170
200207250800,200207250830,0.154,26.1,107,0,93.5,100.9,195
200207250830,200207250900,0.152,26.1,70,0,92.8,100.9,160
200207250900,200207250930,0.203,26.3,63,0,92.9,100.9,167
200207250930,200207251000,0.07,26.5,70,0,92.5,100.9,193
200207251000,200207251030,0.204,27.1,98,0,89.1,101,279
200207251030,200207251100,0.21,28,215,0,86.1,100.9,516
200207251100,200207251130,0.12,28.9,289,0,82.7,100.9,660
200207251130,200207251200,0.436,29.8,332,0,78.8,100.9,769
200207251200,200207251230,0.186,29.8,234,0,77.6,100.801,517
200207251230,200207251300,0.237,30.3,278,0,74.1,100.801,645
200207251300,200207251330,0.155,30.3,225,0,76.2,100.7,511
200207251330,200207251400,0.247,30.6,227,0,75.7,100.7,585
200207251400,200207251430,0.246,30.9,262,0,73.8,100.7,540
200207251430,200207251500,0.162,30.4,157,0,75.3,100.7,288
200207251500,200207251530,0.239,30.4,173,0,75.6,100.7,270
200207251530,200207251600,0.214,30,124,0,79.1,100.601,195
200207251600,200207251630,0.18,29.6,97,0,80.9,100.601,146
200207251630,200207251700,0.179,30.2,135,0,77.3,100.601,257
200207251700,200207251730,0.146,30.1,124,0,72.6,100.601,129
200207251730,200207251800,0.123,29.8,54,0,75.7,100.601,58
200207251800,200207251830,0.101,29.4,18,0,79.3,100.601,1
200207251830,200207251900,0.042,28,4,0,90.7,100.7,-43
200207251900,200207251930,0.043,26.4,-2,0,98.5,100.7,-56
200207251930,200207252000,-9999,25.4,1,0,100,100.7,-54
200207252000,200207252030,0.066,25.3,-4,0,99.8,100.7,-53
200207252030,200207252100,-9999,24.5,-1,0,100,100.7,-47
200207252100,200207252130,0.015,24.5,-1,0,100,100.7,-38
200207252130,200207252200,-9999,24.7,5,0,100,100.801,-32
200207252200,200207252230,-9999,24.6,2,0,100,100.801,-27
200207252230,200207252300,-9999,24.2,2,0,100,100.801,-25
200207252300,200207252330,0.053,23.7,9,0,100,100.801,-22
200207252330,200207260000,-9999,23.9,-1,0,100,100.801,-21
200207260000,200207260030,0.044,24.3,-3,0,100,100.7,-19
200207260030,200207260100,0.01,24.3,-3,0,100,100.7,-18
200207260100,200207260130,0.023,24,-2,0,100,100.7,-17
200207260130,200207260200,0.029,23.5,0,0,100,100.7,-15
200207260200,200207260230,0.051,23.9,0,0,100,100.7,-16
200207260230,200207260300,0.048,24,-4,0,100,100.7,-16
200207260300,200207260330,-9999,23.3,0,0,100,100.7,-15
200207260330,200207260400,0.092,23.6,-9,0,100,100.7,-15
200207260400,200207260430,0.112,23.9,-10,0,100,100.801,-15
200207260430,200207260500,0.113,23.8,-10,0,100,100.801,-14
200207260500,200207260530,0.142,23.6,-2,0,100,100.801,-2
200207260530,200207260600,0.22,23.7,11,0,100,100.801,22
200207260600,200207260630,0.237,24,21,0,100,100.801,48
200207260630,200207260700,0.294,24.3,39,0,100,100.9,79
200207260700,200207260730,0.348,24.5,46,0,100,100.9,88
200207260730,200207260800,0.286,24.9,59,0,99.2,100.9,140
200207260800,200207260830,0.28,25.9,102,0,94.9,100.9,209
200207260830,200207260900,0.322,26.9,160,0,91,101,273
200207260900,200207260930,0.328,27.1,90,0,89.3,101,236
200207260930,200207261000,0.234,27.8,122,0,87.4,101,334
200207261000,200207261030,-9999,28.4,197,0,85.3,101,487
200207261030,200207261100,0.214,29.4,349,0,81.7,101,632
200207261100,200207261130,0.203,29.5,191,0,80.2,101,487
200207261130,200207261200,0.222,30,296,0,78.8,101,582
200207261200,200207261230,0.269,30.3,293,0,76.9,100.9,513
200207261230,200207261300,0.303,30.7,314,0,74.2,100.9,526
200207261300,200207261330,0.286,31.4,357,0,71.8,100.9,561
200207261330,200207261400,0.267,31.1,220,0,72.2,100.9,502
200207261400,200207261430,0.19,30.7,153,0,72.9,100.801,247
200207261430,200207261500,0.118,31.2,253,0,71.2,100.801,390
200207261500,200207261530,0.174,30.3,154,0,79.1,100.801,331
200207261530,200207261600,0.273,28.1,0,3.2,87.5,100.801,141
200207261600,200207261630,0.13,27.3,84,0,94.9,100.801,110
200207261630,200207261700,0.122,28.3,97,0,91,100.801,147
200207261700,200207261730,0.159,29.2,119,0,87.1,100.7,173
200207261730,200207261800,0.186,29.4,76,0,84.9,100.7,57
200207261800,200207261830,0.134,28.7,43,0,87.6,100.801,6
200207261830,200207261900,0.132,27.9,12,0,90.8,100.801,-40
200207261900,200207261930,0.06,26.9,10,0,95.3,100.801,-51
200207261930,200207262000,0.082,26,9,0,98.7,100.801,-53
200207262000,200207262030,0.103,26.1,8,0,95.3,100.801,-54
200207262030,200207262100,0.1,25.8,11,0,95.7,100.801,-55
200207262100,200207262130,0.11,25.5,6,0,95,100.801,-57
200207262130,200207262200,0.037,24.6,-4,0,99,100.801,-54
200207262200,200207262230,0.045,24.6,1,0,98.5,100.801,-55
200207262230,200207262300,0.057,24.6,1,0,96.1,100.801,-55
200207262300,200207262330,0.052,24.6,-2,0,95,100.801,-55
200207262330,200207270000,0.037,24.2,1,0,98.2,100.801,-40
200207270000,200207270030,0.194,25.2,14,0,93.5,100.7,-53
200207270030,200207270100,0.337,25.2,18,0,92.7,100.7,-56
200207270100,200207270130,0.226,24.7,4,0,94.8,100.801,-57
200207270130,200207270200,0.141,24.4,0,0,96.4,100.801,-57
200207270200,200207270230,0.184,24.2,-4,0,98,100.801,-58
200207270230,200207270300,0.121,24,-4,0,99,100.801,-58
200207270300,200207270330,0.118,23.9,-2,0,99.5,100.801,-57
200207270330,200207270400,0.204,23.8,2,0,98.8,100.801,-60
200207270400,200207270430,0.237,23.6,4,0,98.6,100.801,-60
200207270430,200207270500,0.232,23.3,-1,0,99.2,100.9,-60
200207270500,200207270530,0.186,23.2,-1,0,99.6,100.9,-50
200207270530,200207270600,0.181,23.4,10,0,99,100.9,-22
200207270600,200207270630,0.25,24,31,0,97.3,100.9,29
200207270630,200207270700,0.317,24.8,61,0,95.4,100.9,109
200207270700,200207270730,0.342,25.3,63,0,93.4,101,177
200207270730,200207270800,0.346,26.2,145,0,89.4,101,274
200207270800,200207270830,0.508,27,222,0,84,101,354
200207270830,200207270900,0.342,26.7,111,0,86.2,101,255
200207270900,200207270930,0.332,26.8,108,0,86,101,259
200207270930,200207271000,0.312,27.8,186,0.2,82.6,101,401
200207271000,200207271030,0.267,28.2,141,0,80.1,101,368
200207271030,200207271100,0.339,28.5,221,0,79.2,101,470
200207271100,200207271130,0.403,29.8,336,0,73,101,738
200207271130,200207271200,0.379,29.8,292,0,71.3,101,670
200207271200,200207271230,0.439,30,376,0,70.4,100.9,625
200207271230,200207271300,0.35,30.3,314,0,68.1,100.9,630
200207271300,200207271330,0.362,30.6,330,0,68.7,100.9,589
200207271330,200207271400,0.396,30.7,307,0,66.5,100.801,536
200207271400,200207271430,0.407,30.7,299,0,66.6,100.801,422
200207271430,200207271500,0.391,31.2,284,0,65.401,100.801,594
200207271500,200207271530,0.336,30.7,187,0,67.5,100.801,305
200207271530,200207271600,0.374,30.6,196,0,67.1,100.801,256
200207271600,200207271630,0.378,31,214,0,66.3,100.801,311
200207271630,200207271700,0.374,30.9,166,0,66.2,100.7,234
200207271700,200207271730,0.257,30.3,96,0,70.5,100.7,102
200207271730,200207271800,0.241,30.1,71,0,70.8,100.801,54
200207271800,200207271830,0.189,29.5,30,0,73.8,100.7,-7
200207271830,200207271900,0.029,27.7,9,0,86.2,100.7,-43
200207271900,200207271930,0.05,26.4,22,0,92.8,100.7,-51
200207271930,200207272000,0.047,25.5,5,0,96.7,100.7,-49
200207272000,200207272030,0,25.1,-1,0,97.5,100.7,-47
200207272030,200207272100,0.059,25,3,0,98.3,100.801,-49
200207272100,200207272130,0.062,25.3,3,0,95.5,100.801,-51
200207272130,200207272200,-9999,25.2,1,0,95.4,100.801,-51
200207272200,200207272230,0.095,25.4,11,0,93.5,100.801,-50
200207272230,200207272300,0.127,25.8,17,0,89.8,100.801,-53
200207272300,200207272330,0.182,25.9,14,0,87.4,100.801,-52
200207272330,200207280000,0.102,25.6,2,0,87,100.801,-47
200207280000,200207280030,0.088,25,11,0,90.7,100.801,-49
200207280030,200207280100,-9999,24.2,-5,0,94.8,100.801,-51
200207280100,200207280130,0.089,24,0,0,95.9,100.801,-53
200207280130,200207280200,0.126,24.8,0,0,92.5,100.801,-56
200207280200,200207280230,0.255,25,11,0,91.4,100.801,-59
200207280230,200207280300,0.219,24.8,7,0,91.2,100.801,-57
200207280300,200207280330,0.221,24.7,3,0,91.8,100.801,-56
200207280330,200207280400,0.27,24.6,5,0,92.1,100.801,-56
200207280400,200207280430,0.237,24.5,2,0,92.7,100.9,-56
200207280430,200207280500,0.297,24.4,3,0,93.5,100.9,-55
200207280500,200207280530,0.241,24.2,4,0,94.9,100.9,-47
200207280530,200207280600,0.251,24.6,13,0,94.1,101,-20
200207280600,200207280630,0.271,25.2,29,0,92.4,101,35
200207280630,200207280700,0.305,26,46,0,90.7,101,109
200207280700,200207280730,0.312,26.8,84,0,88.5,101.101,183
200207280730,200207280800,0.338,27.5,122,0,85.7,101.101,265
200207280800,200207280830,0.417,28.1,163,0,82.9,101.101,355
